0.1,0.011615
0.2,0.010171
0.3,0.011375
0.4,0.025271
0.5,0.0027959
0.6,0.0055957
0.7,0.0081689
0.8,0.0018933
0.9,0.014635
1,0.022466
1.1,0.0048485
1.2,0.025201
1.3,0.014981
1.4,0.0078292
1.5,0.0055342
1.6,0.011411
1.7,0.013312
1.8,0.0061578
1.9,0.0094244
2,0.0068141
2.1,0.017508
2.2,0.0143
2.3,0.010748
2.4,0.001434
2.5,0.0055488
2.6,0.016489
2.7,0.0084196
2.8,0.017212
2.9,0.020143
3,0.014415
3.1,0.021159
3.2,0.002763
3.3,0.013095
3.4,0.013257
3.5,0.018753
3.6,0.0080294
3.7,0.0016389
3.8,0.011623
3.9,0.013946
4,0.0092417
4.1,0.0065231
4.2,0.01639
4.3,0.010557
4.4,0.0063303
4.5,0.021
4.6,0.0038585
4.7,0.01219
4.8,0.012581
4.9,0.021156
5,0.0033052
5.1,0.0087153
5.2,0.0048455
5.3,0.012244
5.4,0.0055237
5.5,0.0079624
5.6,0.0067022
5.7,0.015178
5.8,0.004369
5.9,0.0039239
6,0.0099113
6.1,0.0068275
6.2,0.01278
6.3,0.015908
6.4,0.0093502
6.5,0.022589
6.6,0.016026
6.7,0.0030793
6.8,0.011592
6.9,0.018303
7,0.012196
7.1,0.012571
7.2,0.013894
7.3,0.016422
7.4,0.0089723
7.5,0.0090406
7.6,0.018698
7.7,0.0089511
7.8,0.017679
7.9,0.015784
8,0.00052304
8.1,0.011369
8.2,0.0019183
8.3,0.014694
8.4,0.019635
8.5,0.015104
8.6,0.008531
8.7,0.0016967
8.8,0.010167
8.9,0.0077377
9,0.028838
9.1,0.0093399
9.2,0.0056314
9.3,0.010852
9.4,0.0034273
9.5,0.017777
9.6,0.0090685
9.7,0.012706
9.8,0.016939
9.9,0.014786
10,0.0084565
10.1,0.021045
10.2,0.016397
10.3,0.014814
10.4,0.012122
10.5,0.0024997
10.6,0.014109
10.7,0.022064
10.8,0.0044503
10.9,0.01015
11,0.021014
11.1,0.018787
11.2,0.0079172
11.3,0.019917
11.4,0.023951
11.5,0.0025285
11.6,0.0078441
11.7,0.0038168
11.8,0.017429
11.9,0.016847
12,0.0079628
12.1,0.015046
12.2,0.018075
12.3,0.017198
12.4,0.012214
12.5,0.011373
12.6,0.019485
12.7,0.013016
12.8,0.025989
12.9,0.0075387
13,0.021412
13.1,0.010458
13.2,0.018856
13.3,0.0069744
13.4,0.014811
13.5,0.022427
13.6,0.0067427
13.7,0.012936
13.8,0.018569
13.9,0.035347
14,0.012171
14.1,0.013645
14.2,0.010555
14.3,0.0099346
14.4,0.0063368
14.5,0.019307
14.6,0.011631
14.7,0.015204
14.8,0.023195
14.9,0.024966
15,0.01572
15.1,0.0035104
15.2,0.0011441
15.3,0.015529
15.4,0.0076383
15.5,0.01549
15.6,0.018381
15.7,0.01772
15.8,0.029114
15.9,0.025292
16,0.013784
16.1,0.02308
16.2,0.020136
16.3,0.0093779
16.4,0.012388
16.5,0.022669
16.6,0.0064177
16.7,0.025274
16.8,0.0051823
16.9,0.020047
17,0.027745
17.1,0.013383
17.2,0.015714
17.3,0.015818
17.4,0.026581
17.5,0.014221
17.6,0.012972
17.7,0.011387
17.8,0.052968
17.9,0.016921
18,0.013289
18.1,0.0063935
18.2,0.01142
18.3,0.0089085
18.4,0.014683
18.5,0.016411
18.6,0.0065534
18.7,0.027764
18.8,0.023607
18.9,0.02134
19,0.03798
19.1,0.020265
19.2,0.013509
19.3,0.021726
19.4,0.022348
19.5,0.026754
19.6,0.019057
19.7,0.021107
19.8,0.036954
19.9,0.05665
20,0.027485
20.1,0.029532
20.2,0.0093807
20.3,0.010128
20.4,0.04093
20.5,0.032417
20.6,0.040277
20.7,0.013758
20.8,0.056975
20.9,0.0070982
21,0.019554
21.1,0.029292
21.2,0.030409
21.3,0.019369
21.4,0.016108
21.5,0.043805
21.6,0.0055777
21.7,0.018376
21.8,0.072771
21.9,0.04904
22,0.030674
22.1,0.044792
22.2,0.03871
22.3,0.030533
22.4,0.040299
22.5,0.069698
22.6,0.018538
22.7,0.073452
22.8,0.013716
22.9,0.019404
23,0.033083
23.1,0.0017409
23.2,0.028848
23.3,0.014088
23.4,0.033107
23.5,0.034306
23.6,0.025183
23.7,0.064713
23.8,0.004382
23.9,0.056101
24,0.029235
24.1,0.037112
24.2,0.079317
24.3,0.034437
24.4,0.08058
24.5,0.095225
24.6,0.036478
24.7,0.048629
24.8,0.039561
24.9,0.047622
25,0.032825
25.1,0.029076
25.2,0.087197
25.3,0.034403
25.4,0.043824
25.5,0.056871
25.6,0.10177
25.7,0.048962
25.8,0.013244
25.9,0.032145
26,0.094061
26.1,0.0094141
26.2,0.047113
26.3,0.010062
26.4,0.10883
26.5,0.01981
26.6,0.028272
26.7,0.087305
26.8,0.094473
26.9,0.06233
27,0.099549
27.1,0.086983
27.2,0.041122
27.3,0.034126
27.4,0.01939
27.5,0.018643
27.6,0.068463
27.7,0.090951
27.8,0.11553
27.9,0.14804
28,0.044003
28.1,0.10755
28.2,0.011275
28.3,0.10941
28.4,0.032255
28.5,0.090735
28.6,0.09524
28.7,0.092017
28.8,0.039635
28.9,0.064168
29,0.13944
29.1,0.10307
29.2,0.039393
29.3,0.078856
29.4,0.098609
29.5,0.060925
29.6,0.057826
29.7,0.075621
29.8,0.017191
29.9,0.078592
30,0.11542
30.1,0.092773
30.2,0.070413
30.3,0.060833
30.4,0.066831
30.5,0.038756
30.6,0.076335
30.7,0.063296
30.8,0.13077
30.9,0.1062
31,0.026144
31.1,0.043003
31.2,0.15816
31.3,0.08211
31.4,0.072001
31.5,0.082677
31.6,0.069667
31.7,0.027562
31.8,0.065076
31.9,0.15736
32,0.069153
32.1,0.11634
32.2,0.024149
32.3,0.20866
32.4,0.073981
32.5,0.14712
32.6,0.097524
32.7,0.22527
32.8,0.10914
32.9,0.079445
33,0.033862
33.1,0.091205
33.2,0.090684
33.3,0.1124
33.4,0.057464
33.5,0.11959
33.6,0.15538
33.7,0.079623
33.8,0.15651
33.9,0.078498
34,0.07137
34.1,0.11785
34.2,0.066112
34.3,0.17228
34.4,0.031269
34.5,0.17582
34.6,0.11738
34.7,0.17727
34.8,0.041311
34.9,0.048566
35,0.26018
35.1,0.22938
35.2,0.12396
35.3,0.074016
35.4,0.067184
35.5,0.086309
35.6,0.24874
35.7,0.15414
35.8,0.1458
35.9,0.16994
36,0.32648
36.1,0.15176
36.2,0.035691
36.3,0.16831
36.4,0.12418
36.5,0.25841
36.6,0.10747
36.7,0.14954
36.8,0.1364
36.9,0.28086
37,0.081933
37.1,0.26734
37.2,0.055317
37.3,0.32247
37.4,0.2298
37.5,0.048336
37.6,0.026965
37.7,0.2197
37.8,0.16842
37.9,0.34388
38,0.23977
38.1,0.16342
38.2,0.075506
38.3,0.07046
38.4,0.15876
38.5,0.049815
38.6,0.10183
38.7,0.046803
38.8,0.11695
38.9,0.19286
39,0.19098
39.1,0.2964
39.2,0.19361
39.3,0.050379
39.4,0.24747
39.5,0.095796
39.6,0.19131
39.7,0.11741
39.8,0.19002
39.9,0.2091
40,0.20978
40.1,0.067589
40.2,0.18367
40.3,0.37913
40.4,0.183
40.5,0.12108
40.6,0.0116
40.7,0.15209
40.8,0.1757
40.9,0.21857
41,0.29149
41.1,0.15942
41.2,0.1218
41.3,0.10353
41.4,0.0096023
41.5,0.14765
41.6,0.10178
41.7,0.078459
41.8,0.094838
41.9,0.23089
42,0.24597
42.1,0.38296
42.2,0.063028
42.3,0.19566
42.4,0.18413
42.5,0.19861
42.6,0.092183
42.7,0.24246
42.8,0.16709
42.9,0.070474
43,0.19836
43.1,0.21256
43.2,0.21443
43.3,0.14151
43.4,0.26277
43.5,0.36048
43.6,0.14428
43.7,0.095913
43.8,0.13828
43.9,0.28436
44,0.13147
44.1,0.31147
44.2,0.099377
44.3,0.16007
44.4,0.26596
44.5,0.096835
44.6,0.045981
44.7,0.16263
44.8,0.045947
44.9,0.21629
45,0.24152
45.1,0.35681
45.2,0.20249
45.3,0.030585
45.4,0.17826
45.5,0.35892
45.6,0.10428
45.7,0.025359
45.8,0.11393
45.9,0.076998
46,0.30104
46.1,0.39164
46.2,0.13639
46.3,0.21823
46.4,0.18498
46.5,0.24217
