0.1,0.0031191
0.2,0.0031766
0.3,0.0029997
0.4,0.0029649
0.5,0.0031839
0.6,0.0032
0.7,0.0031298
0.8,0.0032677
0.9,0.0031862
1,0.0031908
1.1,0.0030514
1.2,0.0030793
1.3,0.0031588
1.4,0.0030003
1.5,0.0032119
1.6,0.0032863
1.7,0.003216
1.8,0.0031545
1.9,0.0032508
2,0.0031366
2.1,0.0031829
2.2,0.0031594
2.3,0.003204
2.4,0.0030581
2.5,0.0031649
2.6,0.0032045
2.7,0.0030005
2.8,0.0030956
2.9,0.00316
3,0.0032349
3.1,0.0031749
3.2,0.003068
3.3,0.0032687
3.4,0.0030299
3.5,0.0031999
3.6,0.0030853
3.7,0.0032608
3.8,0.0030972
3.9,0.003037
4,0.003316
4.1,0.0032785
4.2,0.0031491
4.3,0.0031951
4.4,0.0031394
4.5,0.0029283
4.6,0.0031526
4.7,0.003081
4.8,0.0031686
4.9,0.0031619
5,0.00303
5.1,0.0032275
5.2,0.0031261
5.3,0.0029923
5.4,0.0033748
5.5,0.003019
5.6,0.0032405
5.7,0.0032079
5.8,0.0032547
5.9,0.003001
6,0.0032493
6.1,0.003012
6.2,0.0030204
6.3,0.0032873
6.4,0.0028732
6.5,0.0033784
6.6,0.003021
6.7,0.003447
6.8,0.0033236
6.9,0.0031622
7,0.0031308
7.1,0.0030606
7.2,0.0029643
7.3,0.0030736
7.4,0.0034258
7.5,0.0029081
7.6,0.0030033
7.7,0.003171
7.8,0.0031942
7.9,0.0034655
8,0.0032453
8.1,0.0030407
8.2,0.0035592
8.3,0.0032325
8.4,0.0034095
8.5,0.0030463
8.6,0.0040208
8.7,0.0028195
8.8,0.0040489
8.9,0.0026519
9,0.0034828
9.1,0.0037472
9.2,0.0029269
9.3,0.0042136
9.4,0.003256
9.5,0.0032973
9.6,0.0033196
9.7,0.0033775
9.8,0.002792
9.9,0.0030767
10,0.0029144
10.1,0.0033331
10.2,0.0030391
10.3,0.0040195
10.4,0.0026375
10.5,0.0043883
10.6,0.0026089
10.7,0.0043658
10.8,0.0024086
10.9,0.004084
11,0.0024377
11.1,0.0032131
11.2,0.0031587
11.3,0.0047454
11.4,0.0035254
11.5,0.0051112
11.6,0.0060595
11.7,0.0027359
11.8,0.0050511
11.9,0.0016035
12,0.0035367
12.1,0.0022487
12.2,0.0037781
12.3,0.0023942
12.4,0.0050877
12.5,0.0012267
12.6,0.0038291
12.7,0.0035699
12.8,0.002746
12.9,0.0023401
13,0.005351
13.1,0.0074545
13.2,0.0039737
13.3,0.00099085
13.4,0.0062236
13.5,0.0059252
13.6,0.0010353
13.7,0.0054494
13.8,0.0043737
13.9,0.0046829
14,0.0038012
14.1,0.0059374
14.2,0.0038132
14.3,0.0022436
14.4,0.0064584
14.5,0.009419
14.6,0.011072
14.7,0.0060789
14.8,0.0046898
14.9,0.0051321
15,0.0040511
15.1,0.0022434
15.2,0.008237
15.3,0.0036493
15.4,0.0042449
15.5,0.0037282
15.6,0.011374
15.7,0.0020211
15.8,0.0052073
15.9,0.0039366
16,0.0039078
16.1,0.0049101
16.2,0.013707
16.3,0.0019898
16.4,0.0051216
16.5,0.013003
16.6,0.0033237
16.7,0.011836
16.8,0.00455
16.9,0.025101
17,0.012795
17.1,0.0097434
17.2,0.0018531
17.3,0.0090497
17.4,0.0069329
17.5,0.0047904
17.6,0.0086386
17.7,0.0023519
17.8,0.017008
17.9,0.010646
18,0.0097148
18.1,0.0091265
18.2,0.0075013
18.3,0.0097091
18.4,0.022864
18.5,0.0067653
18.6,0.013976
18.7,0.011519
18.8,0.015193
18.9,0.009319
19,0.0086509
19.1,0.014892
19.2,0.0082192
