0.1,0.0043848
0.2,0.00075468
0.3,0.00026074
0.4,0.0023546
0.5,0.001862
0.6,0.0012288
0.7,0.0025152
0.8,0.0031982
0.9,0.0021925
1,0.0022738
1.1,0.0021068
1.2,0.0017633
1.3,0.00054176
1.4,0.0022998
1.5,0.0021976
1.6,0.0020013
1.7,0.0029249
1.8,0.003084
1.9,0.0014485
2,0.0025209
2.1,0.0027438
2.2,0.0036379
2.3,0.0019697
2.4,0.0024872
2.5,0.0022477
2.6,0.0017333
2.7,0.0030797
2.8,0.0026732
2.9,0.0030009
3,0.00095073
3.1,0.0019372
3.2,0.0036278
3.3,0.0021886
3.4,0.00153
3.5,0.0028299
3.6,0.0020654
3.7,0.0021278
3.8,0.0023317
3.9,0.0012788
4,0.00039674
4.1,0.0026251
4.2,0.0022517
4.3,0.0017159
4.4,0.0021013
4.5,0.0014197
4.6,0.0027517
4.7,0.0021822
4.8,0.0016016
4.9,0.0042124
5,0.00086214
5.1,0.0019448
5.2,0.0018234
5.3,0.0022573
5.4,0.0018166
5.5,0.0026839
5.6,0.003248
5.7,0.0013481
5.8,0.0018212
5.9,0.0022424
6,0.0043549
6.1,0.0025926
6.2,0.0027838
6.3,0.0026073
6.4,0.0018616
6.5,0.0059179
6.6,0.0041753
6.7,0.0022624
6.8,0.00057402
6.9,0.0013762
7,0.0029582
7.1,0.0010237
7.2,0.0014048
7.3,0.0050605
7.4,0.00055541
7.5,0.0017464
7.6,0.001777
7.7,0.0018611
7.8,0.001304
7.9,0.0023965
8,0.0043923
8.1,0.0039663
8.2,0.002926
8.3,0.0011678
8.4,0.0028034
8.5,0.0013949
8.6,0.0041303
8.7,0.0048957
8.8,0.003585
8.9,0.0023838
9,0.002251
9.1,0.003311
9.2,0.0024251
9.3,0.0026057
9.4,0.0027109
9.5,0.00096186
9.6,0.0037004
9.7,0.0021508
9.8,0.001675
9.9,0.0015929
10,0.00041106
10.1,0.0042463
10.2,0.0010065
10.3,0.0035367
10.4,0.0023915
10.5,0.0037931
10.6,0.0012505
10.7,0.0054218
10.8,0.0022954
10.9,0.0049215
11,0.0033577
11.1,0.00099929
11.2,0.0036424
11.3,0.0032573
11.4,0.0024347
11.5,0.0028192
11.6,0.0038802
11.7,0.0049604
11.8,0.0037316
11.9,0.0026857
12,0.0053398
12.1,0.004562
12.2,0.0013397
12.3,0.0057026
12.4,0.0035999
12.5,0.002454
12.6,0.002957
12.7,0.0043845
12.8,0.0026242
12.9,0.0032901
13,0.0023048
13.1,0.003694
13.2,0.0018058
13.3,0.0043273
13.4,0.0022037
13.5,0.005855
13.6,0.0085395
13.7,0.0071193
13.8,0.0070818
13.9,0.004064
14,0.0037061
14.1,0.0027553
14.2,0.0091258
14.3,0.0059035
14.4,0.0013149
14.5,0.0086852
14.6,0.0032405
14.7,0.0042782
14.8,0.0016761
14.9,0.0058774
15,0.0067396
15.1,0.010479
15.2,0.0051222
15.3,0.0024654
15.4,0.0098243
15.5,0.00065747
15.6,0.0098487
15.7,0.0048029
15.8,0.0080844
15.9,0.0054606
16,0.0077386
16.1,0.013375
16.2,0.005583
16.3,0.0073928
16.4,0.0071706
16.5,0.0047337
16.6,0.0046785
16.7,0.00077029
16.8,0.0070422
16.9,0.007905
17,0.004516
17.1,0.0095007
17.2,0.0091481
17.3,0.005244
17.4,0.014991
17.5,0.0058739
17.6,0.010093
17.7,0.0085663
17.8,0.0061723
