0.1,0.011182
0.2,0.005486
0.3,0.007812
0.4,0.0119
0.5,0.030758
0.6,0.020406
0.7,0.012932
0.8,0.016078
0.9,0.010779
1,0.021461
1.1,0.013811
1.2,0.022023
1.3,0.012754
1.4,0.018877
1.5,0.023869
1.6,0.01428
1.7,0.033086
1.8,0.0037262
1.9,0.01774
2,0.00767
2.1,0.015096
2.2,0.0005664
2.3,0.0094767
2.4,0.0044765
2.5,0.027254
2.6,0.014047
2.7,0.011558
2.8,0.016743
2.9,0.0087421
3,0.01059
3.1,0.020405
3.2,0.018461
3.3,0.00806
3.4,0.013438
3.5,0.0091911
3.6,0.019286
3.7,0.0032517
3.8,0.012749
3.9,0.009841
4,0.021483
4.1,0.0062009
4.2,0.013349
4.3,0.017608
4.4,0.0047828
4.5,0.0052598
4.6,0.036531
4.7,0.026691
4.8,0.012643
4.9,0.0011245
5,0.0084891
5.1,0.010599
5.2,0.013241
5.3,0.0081993
5.4,0.011144
5.5,0.014142
5.6,0.010889
5.7,0.012058
5.8,0.018115
5.9,0.016911
6,0.0094086
6.1,0.030518
6.2,0.0079902
6.3,0.021959
6.4,0.019991
6.5,0.0073138
6.6,0.017228
6.7,0.015304
6.8,0.002823
6.9,0.017777
7,0.023609
7.1,0.025312
7.2,0.016773
7.3,0.022154
7.4,0.02809
7.5,0.0086478
7.6,0.031485
7.7,0.010414
7.8,0.020289
7.9,0.0055422
8,0.011759
8.1,0.024607
8.2,0.037193
8.3,0.018745
8.4,0.008321
8.5,0.0092836
8.6,0.0076083
8.7,0.0074197
8.8,0.014686
8.9,0.006128
9,0.010017
9.1,0.02364
9.2,0.012727
9.3,0.030845
9.4,0.011223
9.5,0.013332
9.6,0.013825
9.7,0.0076741
9.8,0.0050498
9.9,0.010188
10,0.012039
10.1,0.011114
10.2,0.012541
10.3,0.020386
10.4,0.014496
10.5,0.026505
10.6,0.025398
10.7,0.0059032
10.8,0.016473
10.9,0.034845
11,0.0047779
11.1,0.027043
11.2,0.0033772
11.3,0.0053198
11.4,0.019474
11.5,0.021483
11.6,0.06413
11.7,0.010207
11.8,0.016923
11.9,0.028385
12,0.01948
12.1,0.029131
12.2,0.025408
12.3,0.025693
12.4,0.0096625
12.5,0.017024
12.6,0.030402
12.7,0.021712
12.8,0.03067
12.9,0.0026413
13,0.045882
13.1,0.046429
13.2,0.006215
13.3,0.019729
13.4,0.050941
13.5,0.014186
13.6,0.01988
13.7,0.043685
13.8,0.034123
13.9,0.020897
14,0.026153
14.1,0.030975
14.2,0.027842
14.3,0.036262
14.4,0.01034
14.5,0.025124
14.6,0.020327
14.7,0.062755
14.8,0.089415
14.9,0.028744
15,0.046047
15.1,0.047942
15.2,0.040806
15.3,0.03707
15.4,0.016708
15.5,0.05308
15.6,0.029165
15.7,0.058116
15.8,0.0065171
15.9,0.080019
16,0.063721
16.1,0.029442
16.2,0.028205
16.3,0.061191
16.4,0.020832
16.5,0.024334
16.6,0.055677
16.7,0.02296
16.8,0.085056
16.9,0.10355
17,0.0235
17.1,0.055523
17.2,0.10233
17.3,0.014504
17.4,0.044588
17.5,0.090726
17.6,0.04735
17.7,0.1058
17.8,0.045719
17.9,0.0712
18,0.058019
18.1,0.033579
18.2,0.042146
18.3,0.023376
18.4,0.0091625
18.5,0.040751
18.6,0.12419
18.7,0.026611
18.8,0.042227
18.9,0.10644
19,0.099318
19.1,0.020325
19.2,0.093264
19.3,0.11985
19.4,0.087804
19.5,0.0034774
19.6,0.17586
19.7,0.097861
19.8,0.010172
19.9,0.039384
20,0.12558
20.1,0.088151
20.2,0.040109
20.3,0.026429
20.4,0.036073
20.5,0.051976
20.6,0.095118
20.7,0.098327
20.8,0.11775
20.9,0.20945
21,0.068484
21.1,0.093489
21.2,0.035507
21.3,0.12428
21.4,0.17148
21.5,0.079877
21.6,0.054287
21.7,0.087342
21.8,0.095198
21.9,0.13864
22,0.13171
22.1,0.076664
22.2,0.017222
22.3,0.056782
22.4,0.19236
22.5,0.11835
22.6,0.18174
22.7,0.093786
22.8,0.10305
22.9,0.098521
23,0.058676
23.1,0.13707
23.2,0.10897
23.3,0.11559
23.4,0.2061
23.5,0.19672
23.6,0.026637
23.7,0.12528
23.8,0.069843
23.9,0.041283
24,0.26664
24.1,0.063456
24.2,0.064874
24.3,0.046749
24.4,0.090902
24.5,0.1114
24.6,0.18146
24.7,0.15657
24.8,0.10573
24.9,0.029169
25,0.059202
25.1,0.10843
25.2,0.12059
25.3,0.16932
25.4,0.15862
25.5,0.20132
25.6,0.38414
25.7,0.078525
25.8,0.17797
25.9,0.11366
26,0.030693
26.1,0.2337
26.2,0.14862
26.3,0.039314
26.4,0.12361
26.5,0.14518
26.6,0.022737
26.7,0.085857
26.8,0.13786
26.9,0.094317
27,0.093949
27.1,0.38522
27.2,0.28508
27.3,0.11362
27.4,0.26141
27.5,0.12207
27.6,0.071662
27.7,0.13
27.8,0.16396
27.9,0.1711
28,0.24524
28.1,0.20401
28.2,0.18278
28.3,0.14116
28.4,0.15577
28.5,0.12466
28.6,0.12524
28.7,0.44362
28.8,0.20757
28.9,0.33652
