-24000,0.00039679
-24000,0.0048567
-24000,0.0047547
-23999,0.0085485
-23999,0.0027789
-23999,0.0039689
-23999,0.0041695
-23999,0.0014342
-23998,0.00026442
-23998,0.0055584
-23998,0.0027315
-23998,0.0012289
-23998,0.0046194
-23997,0.0033157
-23997,0.0015702
-23997,0.0030838
-23997,0.0042891
-23997,0.0022453
-23996,0.0054353
-23996,0.0029759
-23996,0.0028134
-23996,0.0036061
-23996,0.0034931
-23995,0.0072892
-23995,0.0077649
-23995,0.0025171
-23995,0.0011736
-23995,0.0023271
-23994,0.0012431
-23994,0.0015105
-23994,0.0039739
-23994,0.0021263
-23994,0.0037352
-23993,0.0020937
-23993,0.0050221
-23993,0.0052726
-23993,0.0011952
-23993,0.0057809
-23992,0.0023505
-23992,0.0066681
-23992,0.008281
-23992,0.0031705
-23992,0.0048858
-23991,0.00064098
-23991,0.0035025
-23991,0.0025548
-23991,0.0079365
-23991,0.0044887
-23991,0.0023561
-23990,0.0019369
-23990,0.0028893
-23990,0.0026315
-23990,0.0086163
-23990,0.0076181
-23989,0.0030962
-23989,0.002391
-23989,0.0043412
-23989,0.0022369
-23989,0.0014894
-23988,0.0060776
-23988,0.0019737
-23988,0.0031492
-23988,0.0048921
-23988,0.0049734
-23987,0.0041222
-23987,0.0051416
-23987,0.00058383
-23987,0.00082213
-23987,0.0027139
-23986,0.0017125
-23986,0.0047861
-23986,0.0033225
-23986,0.0025681
-23986,0.0019704
-23985,0.0048171
-23985,0.005846
-23985,0.0091543
-23985,0.0012423
-23985,0.0070163
-23984,0.0057904
-23984,0.0078325
-23984,0.0033788
-23984,0.0050834
-23984,0.0011634
-23983,0.0036863
-23983,0.007302
-23983,0.0013227
-23983,0.0084006
-23983,0.0042781
-23982,0.0023681
-23982,0.0045481
-23982,0.0066416
-23982,0.0076573
-23982,0.0051553
-23981,0.0047156
-23981,0.005671
-23981,0.0043788
-23981,0.0040044
-23981,0.0053464
-23980,0.0078866
-23980,0.0080013
-23980,0.0063283
-23980,0.00065712
-23980,0.0023006
-23979,0.0048541
-23979,0.0030623
-23979,0.0047817
-23979,0.0031783
-23979,0.0042424
-23978,0.0030262
-23978,0.0039598
-23978,0.0037243
-23978,0.0037402
-23978,0.002568
-23977,0.0067632
-23977,0.0028702
-23977,0.0025301
-23977,0.001368
-23977,0.0061064
-23976,0.0054663
-23976,0.0028926
-23976,0.0013317
-23976,0.00612
-23976,0.0015882
-23975,0.0038858
-23975,0.0050029
-23975,0.0026847
-23975,0.0062513
-23975,0.0022447
-23974,0.0064751
